,0_ID,1_TIME,BID_P_1,BID_V_1,BID_P_2,BID_V_2,BID_P_3,BID_V_3,BID_P_4,BID_V_4,BID_P_5,BID_V_5,BID_P_6,BID_V_6,BID_P_7,BID_V_7,BID_P_8,BID_V_8,BID_P_9,BID_V_9,BID_P_10,BID_V_10,ASK_P_1,ASK_V_1,ASK_P_2,ASK_V_2,ASK_P_3,ASK_V_3,ASK_P_4,ASK_V_4,ASK_P_5,ASK_V_5,ASK_P_6,ASK_V_6,ASK_P_7,ASK_V_7,ASK_P_8,ASK_V_8,ASK_P_9,ASK_V_9,ASK_P_10,ASK_V_10,Y
9467,TEA,1970.01.01 01:35:36.073939,2421,4,2420,6,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,29,2424,21,2425,45,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.8372031359674792
9468,TEA,1970.01.01 01:35:36.074146,2421,4,2420,7,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,29,2424,21,2425,45,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.8471431491291098
9469,TEA,1970.01.01 01:35:36.074205,2421,4,2420,7,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,28,2424,21,2425,45,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.85670262863169
9470,TEA,1970.01.01 01:35:36.087861,2421,4,2420,7,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,20,2424,21,2425,45,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.8658941778519865
9471,TEA,1970.01.01 01:35:36.087881,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,20,2424,21,2425,45,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.8747293953657591
9472,TEA,1970.01.01 01:35:36.088021,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,19,2424,21,2425,45,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.8832189748535659
9473,TEA,1970.01.01 01:35:36.132654,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,27,2424,21,2425,45,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.8913727921084867
9474,TEA,1970.01.01 01:35:36.182646,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,27,2424,21,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.8991999811091155
9476,TEA,1970.01.01 01:35:36.323714,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,11,2424,21,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.9067090007755776
9477,TEA,1970.01.01 01:35:36.339262,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,3,2424,21,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.9139076937490552
9478,TEA,1970.01.01 01:35:36.339411,2422,1,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,3,2424,21,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.920803338311415
9479,TEA,1970.01.01 01:35:36.339456,2422,1,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,2,2424,21,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.9240884123861424
9480,TEA,1970.01.01 01:35:36.339601,2422,2,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,2,2424,21,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.9269260591649988
9481,TEA,1970.01.01 01:35:36.339647,2422,2,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,1,2424,21,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.9293203772671133
9482,TEA,1970.01.01 01:35:36.339775,2422,2,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,1,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.931274786108023
9483,TEA,1970.01.01 01:35:36.339873,2422,3,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,1,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.9327920508179292
9484,TEA,1970.01.01 01:35:36.347977,2422,3,2421,4,2420,15,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,1,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.9338743020822516
9485,TEA,1970.01.01 01:35:36.352811,2422,3,2421,4,2420,15,2419,38,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,1,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.9345230512416622
9486,TEA,1970.01.01 01:35:36.359801,2422,3,2421,4,2420,15,2419,38,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2424,20,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.934739200903846
9487,TEA,1970.01.01 01:35:36.359964,2422,3,2421,5,2420,15,2419,38,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2424,20,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.9276205031957572
9488,TEA,1970.01.01 01:35:36.360025,2422,4,2421,5,2420,15,2419,38,2418,36,2417,35,2416,27,2415,44,2414,76,2413,53,2424,20,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.9197606188184556
9489,TEA,1970.01.01 01:35:36.360166,2422,4,2421,5,2420,15,2419,38,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2424,20,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.9111403665993708
9490,TEA,1970.01.01 01:35:36.380032,2422,4,2421,5,2420,15,2419,38,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2424,21,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.9017379403694472
9491,TEA,1970.01.01 01:35:36.409983,2422,4,2421,5,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2424,21,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.8915285930882975
9496,TEA,1970.01.01 01:35:37.429383,2422,4,2421,5,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2424,13,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.8804842560907232
9497,TEA,1970.01.01 01:35:37.443090,2422,4,2421,5,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2424,12,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.8685730780369827
9498,TEA,1970.01.01 01:35:37.469761,2422,4,2421,5,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2424,13,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.8557588634042956
9499,TEA,1970.01.01 01:35:37.532560,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2424,13,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.8420003838697191
9500,TEA,1970.01.01 01:35:37.532591,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2424,21,2425,37,2426,18,2427,42,2428,18,2429,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,2433.0,48.0,0.8272505269359858
9501,TEA,1970.01.01 01:35:37.532729,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,1,2424,21,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.8114552334740021
9502,TEA,1970.01.01 01:35:37.533309,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,1,2424,13,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.8043285674507958
9503,TEA,1970.01.01 01:35:37.534100,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,1,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7966311644007356
9504,TEA,1970.01.01 01:35:37.534224,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,1,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7883463064944327
9505,TEA,1970.01.01 01:35:37.693895,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,1,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7794552617208227
9506,TEA,1970.01.01 01:35:37.703585,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,2,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7699370300726276
9507,TEA,1970.01.01 01:35:38.138569,2422,4,2421,13,2420,15,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7597680400765489
9526,TEA,1970.01.01 01:35:38.759278,2422,4,2421,13,2420,23,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7489217838722427
9527,TEA,1970.01.01 01:35:39.179721,2422,2,2421,13,2420,23,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7373683754996034
9528,TEA,1970.01.01 01:35:39.179857,2422,1,2421,13,2420,23,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.725074012227294
9529,TEA,1970.01.01 01:35:39.179879,2421,13,2420,23,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2412,20,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7120003120924652
9530,TEA,1970.01.01 01:35:39.180007,2421,12,2420,23,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2412,20,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.7070353526341601
9531,TEA,1970.01.01 01:35:39.180033,2421,12,2420,23,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2412,20,2423,6,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.70171147195604
9532,TEA,1970.01.01 01:35:39.180058,2422,1,2421,12,2420,23,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,6,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.6960204339100773
9533,TEA,1970.01.01 01:35:39.180385,2422,1,2421,12,2420,23,2419,46,2418,36,2417,43,2416,27,2415,44,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.6804633002642446
9534,TEA,1970.01.01 01:35:39.188387,2422,1,2421,12,2420,23,2419,46,2418,36,2417,43,2416,27,2415,45,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.6639337924707273
9535,TEA,1970.01.01 01:35:39.188413,2422,1,2421,4,2420,23,2419,46,2418,36,2417,43,2416,27,2415,45,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.6515521483327554
9536,TEA,1970.01.01 01:35:39.188433,2422,1,2421,4,2420,15,2419,46,2418,36,2417,43,2416,27,2415,45,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.6379417661094656
9537,TEA,1970.01.01 01:35:39.192337,2422,1,2421,4,2420,15,2419,30,2418,36,2417,43,2416,27,2415,45,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.6179961099364866
9538,TEA,1970.01.01 01:35:39.192647,2422,1,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,5,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.5967081414211772
9539,TEA,1970.01.01 01:35:39.193849,2422,1,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,5,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,19.0,2431.0,48.0,2432.0,18.0,0.5739285141652409
9540,TEA,1970.01.01 01:35:39.193996,2422,1,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,6,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.5494717389433663
9541,TEA,1970.01.01 01:35:39.206316,2422,1,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,6,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.5231026320091425
9542,TEA,1970.01.01 01:35:39.218189,2422,1,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2423,6,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.4945153733952644
9543,TEA,1970.01.01 01:35:39.218326,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,6,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.4632995409295622
9544,TEA,1970.01.01 01:35:39.226879,2421,4,2420,15,2419,30,2418,36,2417,43,2416,27,2415,45,2414,76,2413,53,2412,20,2423,6,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.44639408233864825
9545,TEA,1970.01.01 01:35:39.532671,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,6,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.4282923574076977
9546,TEA,1970.01.01 01:35:39.930992,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,14,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.4088354982461535
9547,TEA,1970.01.01 01:35:39.948702,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,14,2424,12,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.3878195977306673
9548,TEA,1970.01.01 01:35:39.952642,2421,4,2420,15,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,14,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.3649754384711811
9550,TEA,1970.01.01 01:35:41.055897,2421,6,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2423,14,2424,20,2425,37,2426,18,2427,42,2428,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,2432.0,18.0,0.3399346342106725
9551,TEA,1970.01.01 01:35:41.114789,2421,6,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2422,3,2423,14,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.31216901660817475
9552,TEA,1970.01.01 01:35:41.114953,2421,6,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2422,3,2423,15,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.3002944682433248
9553,TEA,1970.01.01 01:35:41.135120,2421,6,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2422,3,2423,31,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.28757958930171473
9554,TEA,1970.01.01 01:35:41.136408,2421,6,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2422,3,2423,23,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.2739073794302009
9555,TEA,1970.01.01 01:35:41.136604,2421,6,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2422,3,2423,23,2424,12,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.2591263487715453
9556,TEA,1970.01.01 01:35:41.136699,2421,6,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2422,3,2423,31,2424,12,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.2500504999128568
9557,TEA,1970.01.01 01:35:41.136836,2421,6,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2422,3,2423,31,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.2396862426822304
9558,TEA,1970.01.01 01:35:41.150236,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,3,2423,31,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.2208226126201696
9559,TEA,1970.01.01 01:35:41.150428,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,4,2423,31,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.21649177086098906
9560,TEA,1970.01.01 01:35:41.150522,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,4,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,43.0,2430.0,18.0,2431.0,48.0,0.2119533967789861
9561,TEA,1970.01.01 01:35:41.150542,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,5,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.2071938534591881
9562,TEA,1970.01.01 01:35:41.150565,2420,5,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,5,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.202197523144767
9563,TEA,1970.01.01 01:35:41.150607,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,5,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.19694638552150048
9564,TEA,1970.01.01 01:35:41.150808,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,6,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.191419471641686
9565,TEA,1970.01.01 01:35:41.150833,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,7,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.1855921453797946
9566,TEA,1970.01.01 01:35:41.156643,2420,12,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,7,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.17943514059197338
9567,TEA,1970.01.01 01:35:41.159085,2420,12,2419,22,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,7,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.17291324379972034
9568,TEA,1970.01.01 01:35:41.161414,2420,12,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,7,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.16598344806912424
9569,TEA,1970.01.01 01:35:41.170508,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,76,2413,53,2412,20,2411,49,2422,7,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.15859229216447954
9570,TEA,1970.01.01 01:35:41.180583,2420,13,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2422,7,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.15067189580192275
9571,TEA,1970.01.01 01:35:41.182646,2420,5,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2422,7,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.1421338108424633
9572,TEA,1970.01.01 01:35:41.275516,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2422,7,2423,32,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.13285900471609238
9573,TEA,1970.01.01 01:35:41.294492,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2422,7,2423,40,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.12268049980821738
9574,TEA,1970.01.01 01:35:41.317843,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2422,15,2423,40,2424,20,2425,37,2426,18,2427,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,2431.0,48.0,0.11135075159931
9575,TEA,1970.01.01 01:35:41.317982,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
9576,TEA,1970.01.01 01:35:41.337332,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,7,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
9577,TEA,1970.01.01 01:35:41.342647,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
9578,TEA,1970.01.01 01:35:41.348984,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,7,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
9579,TEA,1970.01.01 01:35:41.352645,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
9580,TEA,1970.01.01 01:35:41.370464,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,7,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
9581,TEA,1970.01.01 01:35:41.372645,2420,4,2419,30,2418,36,2417,35,2416,27,2415,45,2414,77,2413,53,2412,20,2411,49,2421,1,2422,15,2423,40,2424,20,2425,37,2426,18.0,2427.0,42.0,2428.0,18.0,2429.0,42.0,2430.0,18.0,0.0984731926960952
